taxID,superkingdom,phylum,class,order,family,genus,species
2717,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium,Spe_in_Cardiobacterium
2742,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Spe_in_Marinobacter
198252,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter ubique
2896,Eukaryota,Phy_of_Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Gen_in_Cryptomonadaceae,Spe_in_Cryptomonadaceae
657445,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella noatunensis
2557994,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. CZ-2
2335,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,Spe_in_Thermotoga
2422,Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,Spe_in_Fervidobacterium
2787823,spKin_unclassified entries,Phy_in_unclassified entries,Cla_in_unclassified entries,Ord_in_unclassified entries,Fam_in_unclassified entries,Gen_in_unclassified entries,Spe_in_unclassified entries
2591606,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Microbulbifer sp. GL-2
198635,Eukaryota,Arthropoda,Insecta,Diptera,Syrphidae,Eristalis,Eristalis tenax
2590016,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Labrenzia,Labrenzia sp. PHM005
1869285,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Allofrancisella,Spe_in_Allofrancisella
2689569,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,Colwellia sp. 20A7
166953,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Kaistiaceae,Kaistia,Spe_in_Kaistia
2624094,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Spe_in_unclassified Pandoraea
67854,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus succinogenes
1051366,Eukaryota,Foraminifera,Cla_of_Allogromida,Ord_Allogromida,Allogromiidae,Micrometula,Spe_in_Micrometula
2053,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Gordoniaceae,Gordonia,Spe_in_Gordonia
1482,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Virgibacillus,Virgibacillus halodenitrificans
1903186,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium sp. P6-10-X1
35829,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Acetivibrio,Spe_in_Acetivibrio
165695,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Spe_in_Sphingobium
1847,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Spe_in_Pseudonocardia
1115533,Eukaryota,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Didymosphenia,Didymosphenia geminata
1797,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium thermoresistibile
199476,Eukaryota,Arthropoda,Malacostraca,Amphipoda,Fam_in_Talitroidea,Gen_in_Talitroidea,Spe_in_Talitroidea
1968428,Eukaryota,Streptophyta,Magnoliopsida,Gentianales,Rubiaceae,Gen_in_Bertiereae - Coffeeae clade,Spe_in_Bertiereae - Coffeeae clade
2979,Eukaryota,Phy_PX clade,Xanthophyceae,Tribonematales,Tribonemataceae,Gen_in_Tribonemataceae,Spe_in_Tribonemataceae
2754694,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium manosquense
460826,Eukaryota,Arthropoda,Insecta,Hymenoptera,Braconidae,Chelonus,Chelonus insularis
1705,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium stationis
2756,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Brochothrix,Brochothrix thermosphacta
132473,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces alboniger
2872,Eukaryota,Phy_PX clade,Phaeophyceae,Laminariales,Agaraceae,Costaria,Costaria costata
2624107,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella,Spe_in_unclassified Hahella
658062,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Candidatus Koribacter,Candidatus Koribacter versatilis
68525,Bacteria,Proteobacteria,Cla_in_delta/epsilon subdivisions,Ord_in_delta/epsilon subdivisions,Fam_in_delta/epsilon subdivisions,Gen_in_delta/epsilon subdivisions,Spe_in_delta/epsilon subdivisions
1444684,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas stercoris
2978,Eukaryota,Phy_PX clade,Xanthophyceae,Tribonematales,Fam_in_Tribonematales,Gen_in_Tribonematales,Spe_in_Tribonematales
1366,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus raffinolactis
2857,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Spe_in_Nitzschia
1312402,Eukaryota,Xenacoelomorpha,Cla_in_Xenacoelomorpha,Ord_in_Xenacoelomorpha,Fam_in_Xenacoelomorpha,Gen_in_Xenacoelomorpha,Spe_in_Xenacoelomorpha
2004,Bacteria,Actinobacteria,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Gen_in_Streptosporangiaceae,Spe_in_Streptosporangiaceae
1813,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Spe_in_Amycolatopsis
1493,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium cellulovorans
1804663,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Haematospirillum,Spe_in_Haematospirillum
526644,Bacteria,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured bacterium AD12-A11
2060,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Tsukamurellaceae,Tsukamurella,Spe_in_Tsukamurella
1852,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Saccharomonospora,Saccharomonospora viridis
723663,Eukaryota,Cnidaria,Anthozoa,Alcyonacea,Fam_in_Calcaxonia,Gen_in_Calcaxonia,Spe_in_Calcaxonia
2558361,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Formicincola,Formicincola oecophyllae
232378,Eukaryota,Streptophyta,Magnoliopsida,Proteales,Fam_in_Proteales,Gen_in_Proteales,Spe_in_Proteales
1505,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Paeniclostridium,Paeniclostridium sordellii
264483,Eukaryota,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Phaffia,Phaffia rhodozyma
2235,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Fam_in_Halobacteriales,Gen_in_Halobacteriales,Spe_in_Halobacteriales
2949,Eukaryota,Phy_of_Dinophyceae,Dinophyceae,Suessiales,Symbiodiniaceae,Symbiodinium,Spe_in_Symbiodinium
1406,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus polymyxa
100879,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Caloglossa,Caloglossa intermedia
2421,Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Thermosipho,Thermosipho africanus
1905,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces exfoliatus
2033033,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas sp. CU5
658445,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,Photobacterium gaetbulicola
2591634,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Echinicola,Echinicola soli
296719,Eukaryota,Streptophyta,Magnoliopsida,Poales,Bromeliaceae,Ananas,Ananas comosus
1280412,Eukaryota,Apicomplexa,Conoidasida,Ord_in_Conoidasida,Fam_in_Conoidasida,Gen_in_Conoidasida,Spe_in_Conoidasida
34632,Eukaryota,Arthropoda,Arachnida,Ixodida,Ixodidae,Rhipicephalus,Rhipicephalus sanguineus
2207,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Spe_in_Methanosarcina
1637,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,Spe_in_Listeria
34395,Eukaryota,Ascomycota,Eurotiomycetes,Chaetothyriales,Fam_in_Chaetothyriales,Gen_in_Chaetothyriales,Spe_in_Chaetothyriales
35434,Eukaryota,Chlorophyta,Ulvophyceae,Bryopsidales,Ostreobiaceae,Gen_in_Ostreobiaceae,Spe_in_Ostreobiaceae
2132,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spe_in_Spiroplasma
67345,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces prasinus
1794,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium gadium
527198,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Mariniflexile,Spe_in_Mariniflexile
1873,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Micromonospora,Spe_in_Micromonospora
2231171,Eukaryota,Chytridiomycota,Chytridiomycetes,Synchytriales,Fam_in_Synchytriales,Gen_in_Synchytriales,Spe_in_Synchytriales
2092,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Gen_in_Mycoplasmataceae,Spe_in_Mycoplasmataceae
1411957,Eukaryota,Hemichordata,Enteropneusta,Ord_of_unclassified Enteropneusta,Fam_of_unclassified Enteropneusta,Gen_unclassified Enteropneusta,Enteropneusta sp. JTC-2013
2096,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma gallisepticum
100272,Eukaryota,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured eukaryote
1784,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium simiae
2272,Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Gen_in_Desulfurococcaceae,Spe_in_Desulfurococcaceae
133926,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella uli
67003,Eukaryota,Euglenozoa,Kinetoplastea,Trypanosomatida,Trypanosomatidae,Trypanosoma,Trypanosoma theileri
1830,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus ruber
2433,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseobacter,Spe_in_Roseobacter
198251,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Candidatus Pelagibacter,Spe_in_Candidatus Pelagibacter
1968541,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Sulfitobacter,Sulfitobacter sp. D7
394751,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas arctica
2697,Bacteria,Firmicutes,Clostridia,Eubacteriales,Heliobacteriaceae,Heliobacterium,Spe_in_Heliobacterium
1968839,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Thermoflavifilum,Thermoflavifilum sp.
2747,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,Spe_in_Carnobacterium
526682,Bacteria,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured bacterium KM3-69-F5
34717,Eukaryota,Arthropoda,Insecta,Hymenoptera,Formicidae,Trachymyrmex,Spe_in_Trachymyrmex
1883,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Spe_in_Streptomyces
2370,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella,Spe_in_Xylella
395963,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Beijerinckia,Beijerinckia indica
1569,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Spe_in_Sporosarcina
1805148,Bacteria,Fibrobacteres,Cla_of_unclassified Fibrobacteres,Ord_of_unclassified Fibrobacteres,Fam_of_unclassified Fibrobacteres,Gen_unclassified Fibrobacteres,Spe_in_unclassified Fibrobacteres
132413,Eukaryota,Cnidaria,Anthozoa,Actiniaria,Halcampoididae,Halcampoides,Spe_in_Halcampoides
329857,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,Spe_in_Cohnella
1583,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa
1541743,Bacteria,Proteobacteria,Gammaproteobacteria,Ord_Gammaproteobacteria incertae sedis,Fam_sulfur-oxidizing symbionts,Candidatus Ruthia,Spe_in_Candidatus Ruthia
2123,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma putrefaciens
362534,Bacteria,Proteobacteria,Alphaproteobacteria,Kordiimonadales,Fam_in_Kordiimonadales,Gen_in_Kordiimonadales,Spe_in_Kordiimonadales
525812,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Fabriciana,Spe_in_Fabriciana
1828,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus fascians
1640,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,Listeria seeligeri
2289,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Spe_in_Desulfobacter
231683,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Saccharospirillum,Spe_in_Saccharospirillum
1967665,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Cognaticolwellia,Cognaticolwellia beringensis
67810,Bacteria,Candidatus Bipolaricaulota,Cla_in_Candidatus Bipolaricaulota,Ord_in_Candidatus Bipolaricaulota,Fam_in_Candidatus Bipolaricaulota,Gen_in_Candidatus Bipolaricaulota,Spe_in_Candidatus Bipolaricaulota
3067,Eukaryota,Chlorophyta,Chlorophyceae,Chlamydomonadales,Volvocaceae,Volvox,Volvox carteri
2702,Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,Gardnerella vaginalis
1246626,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Alkalihalobacillus,Alkalihalobacillus lehensis
2820509,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Aestuarium,Spe_in_Aestuarium
1771349,Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,Fam_in_Tepidisphaerales,Gen_in_Tepidisphaerales,Spe_in_Tepidisphaerales
1836467,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter hydrothermalis
2026,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Thermoactinomyces,Thermoactinomyces vulgaris
526224,Bacteria,Spirochaetes,Spirochaetia,Brachyspirales,Brachyspiraceae,Brachyspira,Brachyspira murdochii
35497,Eukaryota,Chordata,Mammalia,Artiodactyla,Fam_in_Suina,Gen_in_Suina,Spe_in_Suina
67372,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces variabilis
2360,Bacteria,Proteobacteria,Gammaproteobacteria,Ord_Gammaproteobacteria incertae sedis,Fam_sulfur-oxidizing symbionts,Gen_of_Bathymodiolus thermophilus thioautotrophic gill symbiont,Bathymodiolus thermophilus thioautotrophic gill symbiont
1313172,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,Ilumatobacter,Ilumatobacter coccineus
1578,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Spe_in_Lactobacillus
2225,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanococcoides,Spe_in_Methanococcoides
2590551,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Thiovulaceae,Sulfurimonas,Sulfurimonas sp. B2
35076,Eukaryota,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,Spe_in_Patiria
34353,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Gen_in_Dipodascaceae,Spe_in_Dipodascaceae
1696,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Brevibacteriaceae,Brevibacterium,Spe_in_Brevibacterium
3043,Eukaryota,Chlorophyta,Chlorophyceae,Chlamydomonadales,Dunaliellaceae,Gen_in_Dunaliellaceae,Spe_in_Dunaliellaceae
100048,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Trematosphaeriaceae,Trematosphaeria,Spe_in_Trematosphaeria
66871,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces aureoverticillatus
35500,Eukaryota,Chordata,Mammalia,Artiodactyla,Fam_in_Pecora,Gen_in_Pecora,Spe_in_Pecora
429014,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfocapsaceae,Desulfopila,Spe_in_Desulfopila
2981,Eukaryota,Phy_PX clade,Xanthophyceae,Tribonematales,Tribonemataceae,Tribonema,Tribonema aequale
2151,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Entomoplasmataceae,Mesoplasma,Mesoplasma florum
3038,Eukaryota,Euglenozoa,Euglenida,Euglenales,Euglenaceae,Euglena,Spe_in_Euglena
658061,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Candidatus Koribacter,Spe_in_Candidatus Koribacter
2231055,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Azonexaceae,Dechloromonas,Dechloromonas sp. HYN0024
35127,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Spe_in_Thalassiosira
2755,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Brochothrix,Spe_in_Brochothrix
2100208,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Caedimonadaceae,Gen_in_Caedimonadaceae,Spe_in_Caedimonadaceae
2358,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophales,Syntrophaceae,Desulfomonile,Desulfomonile tiedjei
1405,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides
2590015,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. SNU WT4
3118,Eukaryota,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,Spe_in_Ulva
1936080,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp. J14-2
1492,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium butyricum
2420,Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Thermosipho,Spe_in_Thermosipho
67812,Bacteria,Candidatus Omnitrophica,Cla_in_Candidatus Omnitrophica,Ord_in_Candidatus Omnitrophica,Fam_in_Candidatus Omnitrophica,Gen_in_Candidatus Omnitrophica,Spe_in_Candidatus Omnitrophica
1804624,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides baekrokdamisoli
1705611,Eukaryota,Rhodophyta,Florideophyceae,Hapalidiales,Fam_in_Hapalidiales,Gen_in_Hapalidiales,Spe_in_Hapalidiales
34720,Eukaryota,Arthropoda,Insecta,Hymenoptera,Formicidae,Trachymyrmex,Trachymyrmex septentrionalis
2871,Eukaryota,Phy_PX clade,Phaeophyceae,Laminariales,Agaraceae,Costaria,Spe_in_Costaria
2034504,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Thioalkalispiraceae,Sulfurivermis,Spe_in_Sulfurivermis
34763,Eukaryota,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,Spe_in_Oikopleura
1476529,Eukaryota,Chordata,Cla_in_Cyclostomata,Ord_in_Cyclostomata,Fam_in_Cyclostomata,Gen_in_Cyclostomata,Spe_in_Cyclostomata
1377,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,Aerococcus viridans
2885,Eukaryota,Phy_PX clade,Phaeophyceae,Ectocarpales,Acinetosporaceae,Pylaiella,Pylaiella littoralis
35583,Eukaryota,Cnidaria,Myxozoa,Bivalvulida,Fam_in_Bivalvulida,Gen_in_Bivalvulida,Spe_in_Bivalvulida
1647,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,Spe_in_Erysipelothrix
133815,Archaea,Candidatus Thermoplasmatota,Candidatus Poseidoniia,Candidatus Poseidoniales,Fam_of_environmental samples,Gen_environmental samples,Spe_in_environmental samples
1515,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Acetivibrio,Acetivibrio thermocellus
1686,Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium catenulatum
1351,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
494603,Bacteria,Cyanobacteria,Cla_of_Nostocales,Nostocales,Hapalosiphonaceae,Fischerella,Spe_in_unclassified Fischerella
1719,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium pseudotuberculosis
2063,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Kitasatospora,Spe_in_Kitasatospora
2492837,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. C8-2
2040,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Spe_in_Aeromicrobium
462227,Eukaryota,Apicomplexa,Aconoidasida,Piroplasmida,Babesiidae,Babesia,Babesia sp. Xinjiang
4143,Eukaryota,Streptophyta,Magnoliopsida,Lamiales,Fam_in_Lamiales,Gen_in_Lamiales,Spe_in_Lamiales
1446465,Bacteria,Candidatus Bipolaricaulota,Cla_of_Candidatus Acetothermum,Ord_of_Candidatus Acetothermum,Fam_of_Candidatus Acetothermum,Candidatus Acetothermum,Spe_in_Candidatus Acetothermum
3816,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Abrus,Abrus precatorius
2494374,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tabrizicola,Tabrizicola piscis
102814,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Gen_in_Heliantheae,Spe_in_Heliantheae
36739,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Dermabacteraceae,Dermabacter,Spe_in_Dermabacter
758793,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia insecticola
2528035,Bacteria,Planctomycetes,Phycisphaerae,Ord_of_unclassified Phycisphaerae,Fam_of_unclassified Phycisphaerae,Gen_unclassified Phycisphaerae,Phycisphaerae bacterium RAS2
2527980,Bacteria,Planctomycetes,Cla_of_unclassified Planctomycetes,Ord_of_unclassified Planctomycetes,Fam_of_unclassified Planctomycetes,Gen_unclassified Planctomycetes,Planctomycetes bacterium Pan189
