taxID,superkingdom,phylum,class,order,family,genus,species
7524,Eukaryota,Arthropoda,Insecta,Hemiptera,Fam_in_Hemiptera,Gen_in_Hemiptera,Spe_in_Hemiptera
2726427,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Ochrobactrum,Ochrobactrum sp. MT180101
2662362,Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter wanghuae
7438,Eukaryota,Arthropoda,Insecta,Hymenoptera,Vespidae,Gen_in_Vespidae,Spe_in_Vespidae
204286,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Cobetia,Spe_in_Cobetia
301301,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Roseburia,Roseburia hominis
6127,Eukaryota,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Spe_in_Acropora
2793153,Bacteria,Acidobacteria,Vicinamibacteria,Ord_of_unclassified Vicinamibacteria,Fam_of_unclassified Vicinamibacteria,Gen_unclassified Vicinamibacteria,Spe_in_unclassified Vicinamibacteria
1579315,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Halocynthiibacter,Spe_in_Halocynthiibacter
6406,Eukaryota,Annelida,Clitellata,Rhynchobdellida,Fam_in_Rhynchobdellida,Gen_in_Rhynchobdellida,Spe_in_Rhynchobdellida
334542,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus qingshengii
74152,Bacteria,Elusimicrobia,Cla_in_Elusimicrobia,Ord_in_Elusimicrobia,Fam_in_Elusimicrobia,Gen_in_Elusimicrobia,Spe_in_Elusimicrobia
1906272,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. JZ16
562959,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus cellulositrophicus
1514074,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. NC201
40093,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Gen_in_Hesperiidae,Spe_in_Hesperiidae
8065,Eukaryota,Chordata,Actinopteri,Batrachoidiformes,Batrachoididae,Gen_in_Batrachoididae,Spe_in_Batrachoididae
73033,Eukaryota,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichaceae,Acrosiphonia,Acrosiphonia arcta
1908198,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Salinivibrio,Salinivibrio kushneri
7020,Eukaryota,Arthropoda,Insecta,Phasmatodea,Fam_in_Phasmatodea,Gen_in_Phasmatodea,Spe_in_Phasmatodea
5811,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,Sarcocystidae,Toxoplasma,Toxoplasma gondii
8169,Eukaryota,Chordata,Actinopteri,Spariformes,Sparidae,Gen_in_Sparidae,Spe_in_Sparidae
267890,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Gen_in_Shewanellaceae,Spe_in_Shewanellaceae
6524,Eukaryota,Mollusca,Gastropoda,Ord_Hygrophila,Planorbidae,Gen_in_Planorbidae,Spe_in_Planorbidae
71274,Eukaryota,Streptophyta,Magnoliopsida,Ord_in_asterids,Fam_in_asterids,Gen_in_asterids,Spe_in_asterids
2662262,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio algicola
1055323,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Aeribacillus,Spe_in_Aeribacillus
1219035,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Caenibius,Caenibius tardaugens
2201350,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Phenylobacterium parvum
169765,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium lacus
5809,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,Sarcocystidae,Gen_in_Sarcocystidae,Spe_in_Sarcocystidae
171003,Bacteria,Firmicutes,Tissierellia,Tissierellales,Thermohalobacteraceae,Caloranaerobacter,Spe_in_Caloranaerobacter
6643,Eukaryota,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Spe_in_Octopus
138074,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia symbiotica
41321,Eukaryota,Gastrotricha,Cla_of_Chaetonotida,Chaetonotida,Fam_in_Paucitubulatina,Gen_in_Paucitubulatina,Spe_in_Paucitubulatina
7203,Eukaryota,Arthropoda,Insecta,Diptera,Fam_in_Brachycera,Gen_in_Brachycera,Spe_in_Brachycera
2662448,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella sp. MW5194
72275,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Gen_in_Alteromonadaceae,Spe_in_Alteromonadaceae
74109,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,Photobacterium profundum
629295,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Spe_in_Streptomyces griseus group
6946,Eukaryota,Arthropoda,Arachnida,Ord_in_Acariformes,Fam_in_Acariformes,Gen_in_Acariformes,Spe_in_Acariformes
1416803,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella genomosp. 9
1382930,Bacteria,Chloroflexi,Ardenticatenia,Ardenticatenales,Ardenticatenaceae,Gen_in_Ardenticatenaceae,Spe_in_Ardenticatenaceae
2627922,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Vitreoscilla,Spe_in_unclassified Vitreoscilla
106654,Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter nosocomialis
41197,Eukaryota,Arthropoda,Insecta,Lepidoptera,Fam_in_Heteroneura,Gen_in_Heteroneura,Spe_in_Heteroneura
7761,Eukaryota,Chordata,Myxini,Myxiniformes,Fam_in_Myxiniformes,Gen_in_Myxiniformes,Spe_in_Myxiniformes
8602,Eukaryota,Chordata,Lepidosauria,Squamata,Elapidae,Gen_in_Elapidae,Spe_in_Elapidae
1188319,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Ferriphaselus,Ferriphaselus amnicola
1448052,Eukaryota,Oomycota,Cla_of_Pythiales,Pythiales,Pythiaceae,Globisporangium,Spe_in_Globisporangium
1874362,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter pinnipediorum
270602,Eukaryota,Chordata,Actinopteri,Anabantiformes,Osphronemidae,Gen_in_Osphronemidae,Spe_in_Osphronemidae
1677857,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Acetivibrio,Acetivibrio saccincola
2301116,Eukaryota,Nematoda,Chromadorea,Rhabditida,Fam_in_Rhabditina,Gen_in_Rhabditina,Spe_in_Rhabditina
2498113,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Jinshanibacter,Jinshanibacter zhutongyuii
1678128,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Limnohabitans,Limnohabitans sp. 63ED37-2
8009,Eukaryota,Chordata,Actinopteri,Esociformes,Esocidae,Esox,Spe_in_Esox
401469,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Undibacterium,Spe_in_Undibacterium
203557,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Gen_in_Verrucomicrobiaceae,Spe_in_Verrucomicrobiaceae
236025,Eukaryota,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina,Spe_in_Zadontomerus
8218,Eukaryota,Chordata,Actinopteri,Perciformes,Bathydraconidae,Gymnodraco,Gymnodraco acuticeps
73028,Eukaryota,Haptophyta,Cla_Prymnesiophyceae,Prymnesiales,Fam_in_Prymnesiales,Gen_in_Prymnesiales,Spe_in_Prymnesiales
40120,Viruses,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Gen_in_Densovirinae,Spe_in_Densovirinae
433502,Eukaryota,Arthropoda,Insecta,Coleoptera,Cantharidae,Gen_in_Cantharinae,Spe_in_Cantharinae
106590,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus necator
8495,Eukaryota,Chordata,Cla_of_Crocodylia,Crocodylia,Alligatoridae,Alligator,Spe_in_Alligator
73496,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Fam_in_Asparagales,Gen_in_Asparagales,Spe_in_Asparagales
5748,Eukaryota,Phy_of_Eustigmatophyceae,Eustigmatophyceae,Eustigmatales,Monodopsidaceae,Nannochloropsis,Spe_in_Nannochloropsis
2529032,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Oceanihabitans,Oceanihabitans sp. IOP_32
1121451,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Maridesulfovibrio,Maridesulfovibrio hydrothermalis
105559,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus,Nitrosococcus watsonii
171580,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Gen_in_Melitaeina,Spe_in_Melitaeina
139438,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Geovibrionaceae,Geovibrio,Geovibrio thiophilus
8486,Eukaryota,Chordata,Cla_of_Testudinata,Testudines,Fam_in_Testudinoidea,Gen_in_Testudinoidea,Spe_in_Testudinoidea
6217,Eukaryota,Nemertea,Cla_in_Nemertea,Ord_in_Nemertea,Fam_in_Nemertea,Gen_in_Nemertea,Spe_in_Nemertea
169760,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus stellifer
991789,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerotignum,Anaerotignum propionicum
138177,Eukaryota,Chlorophyta,Chlorophyceae,Chlorosarcinales,Fam_in_Chlorosarcinales,Gen_in_Chlorosarcinales,Spe_in_Chlorosarcinales
1907535,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Candidatus Thiosymbion,Spe_in_Candidatus Thiosymbion
663276,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Spe_in_Sinorhizobium fredii group
858893,Eukaryota,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala dermatitidis
530098,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Blastosporella,Spe_in_Blastosporella
433286,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna cellulosilytica
238069,Eukaryota,Streptophyta,Magnoliopsida,Malpighiales,Salicaceae,Gen_in_Saliceae,Spe_in_Saliceae
6333,Eukaryota,Nematoda,Enoplea,Trichinellida,Trichinellidae,Trichinella,Spe_in_Trichinella
8247,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Gen_in_Labridae,Spe_in_Labridae
6605,Eukaryota,Mollusca,Cephalopoda,Ord_in_Cephalopoda,Fam_in_Cephalopoda,Gen_in_Cephalopoda,Spe_in_Cephalopoda
1088721,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium pentaromativorans
105801,Eukaryota,Arthropoda,Insecta,Blattodea,Kalotermitidae,Gen_in_Cryptotermitinae,Spe_in_Cryptotermitinae
1383885,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muricauda,Muricauda aurantiaca
235629,Eukaryota,Streptophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Gen_in_Acalyphoideae,Spe_in_Acalyphoideae
139825,Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,Sparassidaceae,Sparassis,Sparassis crispa
858423,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium arachidis
72294,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Gen_in_Campylobacteraceae,Spe_in_Campylobacteraceae
40096,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Gen_in_Hesperiinae,Spe_in_Hesperiinae
169679,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium saccharobutylicum
1121464,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio sulfodismutans
2562728,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Proschkiniaceae,Gen_in_Proschkiniaceae,Spe_in_Proschkiniaceae
1843489,Bacteria,Firmicutes,Negativicutes,Veillonellales,Fam_in_Veillonellales,Gen_in_Veillonellales,Spe_in_Veillonellales
7763,Eukaryota,Chordata,Myxini,Myxiniformes,Myxinidae,Eptatretus,Spe_in_Eptatretus
2005525,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Gen_in_Tannerellaceae,Spe_in_Tannerellaceae
8032,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salmo,Salmo trutta
39778,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella dispar
6498,Eukaryota,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Gen_in_Aplysiidae,Spe_in_Aplysiidae
2004644,Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. WCHA45
7454,Eukaryota,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespula,Vespula vulgaris
2662364,Bacteria,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. dk4302
7211,Eukaryota,Arthropoda,Insecta,Diptera,Tephritidae,Gen_in_Tephritidae,Spe_in_Tephritidae
171437,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Tistrella,Tistrella mobilis
499999,Eukaryota,Cnidaria,Scyphozoa,Coronatae,Periphyllidae,Periphylla,Spe_in_Periphylla
2661849,Bacteria,Cyanobacteria,Cla_of_Nostocales,Nostocales,Calotrichaceae,Gen_in_Calotrichaceae,Spe_in_Calotrichaceae
8205,Eukaryota,Chordata,Actinopteri,Perciformes,Fam_in_Notothenioidei,Gen_in_Notothenioidei,Spe_in_Notothenioidei
693979,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides helcogenes
8287,Eukaryota,Chordata,Cla_in_Sarcopterygii,Ord_in_Sarcopterygii,Fam_in_Sarcopterygii,Gen_in_Sarcopterygii,Spe_in_Sarcopterygii
1972068,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Thioalkalispiraceae,Sulfurivermis,Sulfurivermis fontis
40222,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga,Spe_in_Methylophaga
203492,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Gen_in_Fusobacteriaceae,Spe_in_Fusobacteriaceae
1514105,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,Erysipelothrix larvae
1218173,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Alkalihalobacillus,Alkalihalobacillus alcalophilus
40492,Eukaryota,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Stereum,Stereum hirsutum
6341,Eukaryota,Annelida,Polychaeta,Ord_in_Polychaeta,Fam_in_Polychaeta,Gen_in_Polychaeta,Spe_in_Polychaeta
7764,Eukaryota,Chordata,Myxini,Myxiniformes,Myxinidae,Eptatretus,Eptatretus burgeri
40674,Eukaryota,Chordata,Mammalia,Ord_in_Mammalia,Fam_in_Mammalia,Gen_in_Mammalia,Spe_in_Mammalia
39946,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Oryza,Oryza sativa
563040,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Thiovulaceae,Sulfurimonas,Sulfurimonas autotrophica
2005520,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Gen_in_Dysgonomonadaceae,Spe_in_Dysgonomonadaceae
2562705,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Gen_unclassified Akkermansiaceae,Akkermansiaceae bacterium
2693321,Viruses,Phy_of_unclassified bacterial viruses,Cla_of_unclassified bacterial viruses,Ord_of_unclassified bacterial viruses,Fam_of_unclassified bacterial viruses,Gen_unclassified bacterial viruses,Spe_in_Marine virus AFVG
8176,Eukaryota,Chordata,Actinopteri,Spariformes,Sparidae,Acanthopagrus,Spe_in_Acanthopagrus
41086,Eukaryota,Arthropoda,Insecta,Coleoptera,Fam_in_Scarabaeiformia,Gen_in_Scarabaeiformia,Spe_in_Scarabaeiformia
563843,Bacteria,Bacteroidota,Cla_of_Bacteroidetes Order II. Incertae sedis,Bacteroidetes Order II. Incertae sedis,Rhodothermaceae,Gen_in_Rhodothermaceae,Spe_in_Rhodothermaceae
7375,Eukaryota,Arthropoda,Insecta,Diptera,Calliphoridae,Lucilia,Lucilia cuprina
72763,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Tessaracoccus,Spe_in_Tessaracoccus
1579506,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Roseimaritima,Spe_in_Roseimaritima
6334,Eukaryota,Nematoda,Enoplea,Trichinellida,Trichinellidae,Trichinella,Trichinella spiralis
1581557,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Candidatus Methylopumilus,Candidatus Methylopumilus planktonicus
1679449,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudooceanicola,Spe_in_Pseudooceanicola
400955,Bacteria,Proteobacteria,Gammaproteobacteria,Ord_of_unclassified Gammaproteobacteria,Fam_of_unclassified Gammaproteobacteria,Gen_unclassified Gammaproteobacteria,Oligobrachia mashikoi endosymbiont G
2564099,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus bovis
8082,Eukaryota,Chordata,Actinopteri,Cyprinodontiformes,Poeciliidae,Xiphophorus,Spe_in_Xiphophorus
2233999,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Skermanella,Skermanella pratensis
39768,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Blattabacteriaceae,Blattabacterium,Blattabacterium sp. (Mastotermes darwiniensis)
7955,Eukaryota,Chordata,Actinopteri,Cypriniformes,Danionidae,Danio,Danio rerio
7830,Eukaryota,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,Scyliorhinus canicula
760154,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Sulfurospirillaceae,Sulfurospirillum,Sulfurospirillum barnesii
6179,Eukaryota,Platyhelminthes,Trematoda,Ord_in_Digenea,Fam_in_Digenea,Gen_in_Digenea,Spe_in_Digenea
694427,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,Paludibacter propionicigenes
6200,Eukaryota,Platyhelminthes,Cestoda,Ord_in_Eucestoda,Fam_in_Eucestoda,Gen_in_Eucestoda,Spe_in_Eucestoda
5833,Eukaryota,Apicomplexa,Aconoidasida,Haemosporida,Plasmodiidae,Plasmodium,Plasmodium falciparum
203491,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fam_in_Fusobacteriales,Gen_in_Fusobacteriales,Spe_in_Fusobacteriales
38667,Eukaryota,Chordata,Mammalia,Rodentia,Cricetidae,Onychomys,Spe_in_Onychomys
2007208,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Dipterosiphonia,Dipterosiphonia australica
2562449,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter tructae
5761,Eukaryota,Heterolobosea,Cla_Tetramitia,Ord_of_Vahlkampfiidae,Vahlkampfiidae,Naegleria,Spe_in_Naegleria
1742974,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Parvibaculaceae,Pyruvatibacter,Spe_in_Pyruvatibacter
6239,Eukaryota,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,Caenorhabditis elegans
1122247,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium hassiacum
5794,Eukaryota,Apicomplexa,Cla_in_Apicomplexa,Ord_in_Apicomplexa,Fam_in_Apicomplexa,Gen_in_Apicomplexa,Spe_in_Apicomplexa
74201,Bacteria,Verrucomicrobia,Cla_in_Verrucomicrobia,Ord_in_Verrucomicrobia,Fam_in_Verrucomicrobia,Gen_in_Verrucomicrobia,Spe_in_Verrucomicrobia
8080,Eukaryota,Chordata,Actinopteri,Cyprinodontiformes,Poeciliidae,Poecilia,Spe_in_Poecilia
203804,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Blochmannia,Spe_in_Candidatus Blochmannia
105387,Eukaryota,Annelida,Polychaeta,Ord_in_Scolecida,Fam_in_Scolecida,Gen_in_Scolecida,Spe_in_Scolecida
203122,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Saccharophagus,Saccharophagus degradans
1612173,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Niveispirillum,Niveispirillum cyanobacteriorum
72276,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Gen_in_Ectothiorhodospiraceae,Spe_in_Ectothiorhodospiraceae
8087,Eukaryota,Chordata,Actinopteri,Cyprinodontiformes,Fam_in_Cyprinodontoidei,Gen_in_Cyprinodontoidei,Spe_in_Cyprinodontoidei
401472,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium ureicelerivorans
2202644,Viruses,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Gen_of_Microviridae sp.,Microviridae sp.
40137,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Afipia,Afipia carboxidovorans
8175,Eukaryota,Chordata,Actinopteri,Spariformes,Sparidae,Sparus,Sparus aurata
6818,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Spe_in_Euphausia
8165,Eukaryota,Chordata,Actinopteri,Perciformes,Percidae,Gen_in_Percidae,Spe_in_Percidae
105785,Eukaryota,Arthropoda,Insecta,Blattodea,Kalotermitidae,Cryptotermes,Cryptotermes secundus
2201466,Eukaryota,Chlorophyta,Palmophyllophyceae,Palmophyllales,Palmophyllaceae,Gen_in_Palmophyllaceae,Spe_in_Palmophyllaceae
1940790,Bacteria,Planctomycetota,Phycisphaerae,Sedimentisphaerales,Sedimentisphaeraceae,Sedimentisphaera,Sedimentisphaera cyanobacteriorum
2792224,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter sp. JS3051
237258,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Cloacibacterium,Cloacibacterium normanense
203683,Bacteria,Planctomycetota,Planctomycetia,Ord_in_Planctomycetia,Fam_in_Planctomycetia,Gen_in_Planctomycetia,Spe_in_Planctomycetia
8830,Eukaryota,Chordata,Aves,Anseriformes,Anatidae,Gen_in_Anatidae,Spe_in_Anatidae
2498451,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera mangrovi
104087,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas frederiksbergensis
40215,Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter junii
41372,Eukaryota,Gastrotricha,Cla_of_Chaetonotida,Chaetonotida,Chaetonotidae,Gen_in_Chaetonotidae,Spe_in_Chaetonotidae
1382928,Bacteria,Chloroflexi,Ardenticatenia,Ord_in_Ardenticatenia,Fam_in_Ardenticatenia,Gen_in_Ardenticatenia,Spe_in_Ardenticatenia
5878,Eukaryota,Ciliophora,Cla_in_Ciliophora,Ord_in_Ciliophora,Fam_in_Ciliophora,Gen_in_Ciliophora,Spe_in_Ciliophora
6683,Eukaryota,Arthropoda,Malacostraca,Decapoda,Fam_in_Decapoda,Gen_in_Decapoda,Spe_in_Decapoda
1677050,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Novibacillus,Spe_in_Novibacillus
104623,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia sp. ATCC 39006
5800,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,Eimeriidae,Eimeria,Spe_in_Eimeria
104423,Eukaryota,Arthropoda,Insecta,Lepidoptera,Fam_in_Drepanoidea,Gen_in_Drepanoidea,Spe_in_Drepanoidea
8826,Eukaryota,Chordata,Aves,Anseriformes,Fam_in_Anseriformes,Gen_in_Anseriformes,Spe_in_Anseriformes
1514140,Eukaryota,Bacillariophyta,Mediophyceae,Eupodiscales,Parodontellaceae,Trieres,Trieres chinensis
171284,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasmopsis,Mycoplasmopsis cynos
72781,Eukaryota,Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica exsecta
5762,Eukaryota,Heterolobosea,Cla_Tetramitia,Ord_of_Vahlkampfiidae,Vahlkampfiidae,Naegleria,Naegleria gruberi
171865,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sulfuricellaceae,Sulfuriferula,Sulfuriferula plumbiphila
